player,role,amount,team,year,player_origin,amount_log,amount_scaled,year_scaled,role_encoded,team_encoded,origin_encoded,amount_normalized
Anukul Roy,All-Rounder,2000000,Kolkata Knight Riders,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,18454439.25233645,14959009.74025974,0.162076444851182
Anunay Singh,All-Rounder,2000000,Rajasthan Royals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,17672500.0,14959009.74025974,0.162076444851182
Anureet Singh,Bowler,2000000,Kings XI Punjab,2014,Indian,14.508658238524095,-1.0517081776423227,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.162076444851182
Anureet Singh,Bowler,3000000,Rajasthan Royals,2018,Indian,14.914123179965662,-0.7575631193760233,0.030632514193211002,18284883.720930234,17672500.0,14959009.74025974,0.2568851167581414
Apoorv Vijay Wankhade,All-Rounder,1000000,Mumbai Indians,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,19833904.10958904,16299065.420560747,14959009.74025974,0.0
Apoorv Vijay Wankhade,Batsman,2000000,Kolkata Knight Riders,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19669590.643274855,18454439.25233645,14959009.74025974,0.162076444851182
Arjun Tendulkar,All-Rounder,2000000,Mumbai Indians,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,19833904.10958904,16299065.420560747,14959009.74025974,0.162076444851182
Arjun Tendulkar,All-Rounder,3000000,Mumbai Indians,2022,Indian,14.914123179965662,-0.7575631193760233,1.381247912712276,19833904.10958904,16299065.420560747,14959009.74025974,0.2568851167581414
Armaan Jaffer,Batsman,1000000,Kings XI Punjab,2016,Indian,13.815511557963774,-1.5545523200128677,-0.6446751850663216,19669590.643274855,21982142.85714286,14959009.74025974,0.0
Arshdeep Singh,Bowler,2000000,Kings XI Punjab,2019,Indian,14.508658238524095,-1.0517081776423227,0.3682863638229773,18284883.720930234,21982142.85714286,14959009.74025974,0.162076444851182
